category,name,price_elasticity,price_mean,quantity_mean,intercept,slope
"charger, computer, laptop",DENAQ - AC Power Adapter and Charger for Select Toshiba Satellite and Satellite Pro Laptops - Black,2.7340737617195954,22.018710526315797,31.05263157894737,-53.84755365339794,3.8558200368217004
"camera, bag",DNA 15 Slim Messenger Bag (Cobalt),0.043229531623222385,159.94999999999996,26.526315789473685,25.37959558220505,0.007169241683455056
"camera, bag",DNA 15 Slim Messenger Bag (Graphite),0.16168967672062398,159.94999999999996,28.36842105263158,23.781540223557034,0.028676966733820225
"turntable, cd, audio",DP-300F Fully Automatic Turntable,1.662960422433582,256.7020701754386,21.36842105263158,-14.166417447791279,0.1384283285138183
"camera, bag",DSLR Value Pack with Nikon School Online Course,-2.7299562860475146,37.45506390977444,118.78947368421052,443.0795440846968,-8.658110187227798
"networking, adapter, switch",DUB-1340 4-Port USB 3.1 Gen 1 Hub,0.05099450583436109,40.720802631578955,16.894736842105264,16.03319808564053,0.021157214514151285
"turntable, cd, audio",DXC390 - 6-disc CD Carousel Changer,-1.9065201702112031,149.98494360902254,13.052631578947368,37.93773695854623,-0.16591735664126933
"microphone, musical, recording",Dead Kitten Artificial Fur Wind Shield,0.0,24.990000000000006,45.68421052631579,45.68421052631579,0.0
"receiver, amplifier, home",Definitive Technology - 300W 2.0-Ch. Wireless Amplifier - Black,-0.0,499.97999999999973,1.0,1.0,-0.0
"speaker, ceiling, wall","Definitive Technology - DT Series 6.5 2-Way In-Ceiling Speaker (Each) - Black""",2.2893114782769373,237.25157894736842,27.473684210526315,-35.422136403187444,0.265101799923812
"speaker, ceiling, wall","Definitive Technology - DT Series 8 2-Way In-Ceiling Speaker (Each) - Black""",0.0,249.0,27.94736842105263,27.94736842105263,0.0
"speaker, ceiling, wall","Definitive Technology - Disappearing Dual 6-1/2 In-Wall Speaker (Each) - Black""",666.325994809179,549.8597368421052,28.157894736842106,-18734.17932752162,34.1220423412201
"speaker, center, channel",Definitive Technology - Mythos 2-way 175 W Speaker - Pack of 1 - Black,835.4610018667375,399.937894736842,26.736842105263158,-22310.852049910674,55.852644087937705
"sound, speaker, home",Definitive Technology - ProCinema 600 5.1-Channel Home Theater Speaker System - Black,-1.4599664638621608,698.4904824561404,18.68421052631579,45.96253129847722,-0.039053246189183814
"speaker, subwoofer, separate","Definitive Technology - SuperCube 2000 7-1/2 650W Powered Subwoofer - Black""",-2.2600489429768147,542.7934210526314,18.789473684210527,61.25460382330121,-0.07823442306419018
"speaker, subwoofer, separate","Definitive Technology - SuperCube 4000 8 1200-Watt Powered Subwoofer - Black""",-0.0,799.9799999999998,4.0,4.0,-0.0
"wireless, speaker, audio","Definitive Technology - W9 Dual 5-1/4 180W 2-Way Wireless Speaker (Each) for Streaming Music - Black""",-3.8996510515917633,657.5343157894736,16.68421052631579,81.74680965024153,-0.0989493590852484
"wireless, speaker, audio",Definitive Technology - Wireless Audio Adapter - Black/Silver,-5.410770041002555,387.7949122807018,31.57894736842105,202.44536971587016,-0.4406102734627138
"laptop, computer","Dell - Inspiron 15.6 Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce GTX 1050 - 1TB + 8GB Hybrid Hard Drive - Red""",-5.923729171674633,871.443634085213,54.31578947368421,376.06781606148536,-0.36921725514187304
"monitor, computer","Dell - P2418HT 24 IPS LED FHD Touch-Screen Monitor - Black""",5.196016882818967,319.95789473684215,1.9473684210526316,-8.171190771805355,0.03162465861697291
"laptop, computer","Dell - XPS 2-in-1 13.3 Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 256GB Solid State Drive - Silver""",-5.478366398611234,1225.7327412280706,15.210526315789474,98.53936258940244,-0.0679828754432432
"drive, dvd, computer",Dell DW316 External USB Slim DVD R/W Optical Drive 429-AAUX,2.2588333540578627,32.04675438596492,16.263157894736842,-20.472605600204183,1.1463177535079714
"tablet, computer, ipad",Dell USB 3.0 Ultra HD/4K Triple Display Docking Station (D3100),0.8688188024210995,131.40766666666661,11.368421052631579,1.4913230882653945,0.07516378773714005
"laptop, computer","Dell XPS 15 15.6 4K Touchcreen Laptop Intel i7-6700HQ 16GB 1TB SSD GTX 960M""",-1.5078400990176404,1685.4162290448342,49.26315789473684,123.54412277265848,-0.04407277181614565
"receiver, amplifier, home",Denon - 1295W 7.2-Ch. Hi-Res With HEOS 4K Ultra HD A/V Home Theater Receiver - Black,2.8742304567500647,557.9006140350876,9.052631578947368,-16.966717819000586,0.04663796515612284
"receiver, amplifier, home",Denon AVRX2300W  Dealer ReCertified  7.2 AV Receiver w/ Dolby Atmos,2.091379666925285,569.407149122807,16.31578947368421,-17.806720881412556,0.059926382040801134
"memory, computer, component",Details About *brand New* Pny Anarchy 16gb Kit (2x8gb) Ddr4 2400mhz Pc419200 Desktop Memory,-4.525750477503015,143.2952631578947,21.0,116.04076002756332,-0.6632512333840335
headphone,Details About *new~sennheiser Hd 4.50 Btnc Wireless Noise Cancelling Headphones~touch Controls,9.199562427328692,195.33813909774435,16.63157894736842,-136.371669843993,0.7832738117506116
"card, memory, camera",Details About 128gb Sony Xqd Qdg128e/j Memory Card,-1.6842959559534205,177.98791228070172,18.42105263157895,49.447557083352486,-0.17431804246819954
"speaker, portable, bluetooth",Details About Aiwa Exos9 Portable Bluetooth Speaker,-6.07574794623732,305.66368421052624,24.157894736842106,170.93517406962798,-0.4801920768307326
"laptop, computer","Details About Alienware 13 R3 Aw13r3/13.3 Fhd/i77700hq/nvidia Gtx 1060/16gb/512gb Ssd""",-2.7316324721803906,1643.1413533834584,13.0,48.51122213834509,-0.021611787729170405
"laptop, computer","Details About Alienware 15 R3 Aw15r3/15.6 Fhd/i77700hq/nvidia Gtx1070/16gb/1tb Hdd+128gb Ssd""",-2.718405618489257,1644.5885620300753,18.68421052631579,69.47547339808875,-0.030883872139470785
"car, speaker, subwoofer","Details About Alpine 400w 5.25 Typee Coaxial 2way Car Speakers | Spe5000""",2.263765247931632,62.241228070175424,11.473684210526315,-14.500043371005042,0.41730744053196744
"car, speaker, subwoofer","Details About Alpine 480w 6.5 2way Typee Coaxial Car Speakers W/ Silk Tweeters | Spe6000""",3.8676603187630767,62.72571428571429,21.157894736842106,-60.67365516540826,1.3045933527278686
"power, battery, cell",Details About Anker Powercore 20000 Qc 3.0 Black A1272h11,-3.496546481260827,44.696315789473694,7.473684210526316,33.6057684388967,-0.5846585734595308
"laptop, computer, macbook","Details About Apple Macbook Air 13.3 Laptop (early 2015) 2.2ghz Core I7 8gb 256gb""",-5.999216772717583,891.7908001063264,183.89473684210526,1287.119126519749,-1.2370887763656102
"networking, modem, router",Details About Arris Surfboard Svg2482ac Docsis 3.0 Cable Modem Wifi Router Xfinity Voice Voip,14.89729093235443,238.5979999999999,22.31578947368421,-310.12901870096215,1.3933260470525586
"laptop, computer","Details About Asus Q304 13.3 Laptop I5 2.5 Ghz 6gb 1tb Hdd Win 10 (q304uabhi5t11)""",6.834286077039959,538.9568945089998,12.578947368421053,-73.38917749539739,0.1595083498136471
"headphone, earbud, bluetooth",Details About Bose Quietcomfort 35 Noise Cancelling Wireless Headphones Series Ii Qc35 Black,-11.723441219788288,349.05992105263164,18.789473684210527,239.0667639718115,-0.6310586721710378
"tablet, computer, ipad",Details About Brand New In Box Wacom Bamboo Ink Cs321ak Smart Stylus Pen Black,1.7300610130341376,63.56522807017543,12.157894736842104,-8.876004947941356,0.33090260702851926
"keyboard, computer, mouse",Details About Corsair K55 Rgb Backlit Gaming Keyboard,11.773243827825462,52.748517543859656,7.947368421052632,-85.61893778956026,1.7738186885122187
"networking, modem, router",Details About Cujo Smart Protection Wifi Internet Security Firewall (free Subscription) Vg,0.8019529845995239,211.9152631578947,5.947368421052632,1.177858565276515,0.02250668396746123
"laptop, computer","Details About Dell Inspiron I75675650blkpus 15.6 Laptop I57300hq""",-1.6655589139088782,882.6093274853803,5.842105263157895,15.572475760204497,-0.011024549813867428
"radar, detector, vehicle",Details About Escort Max 360 Radar Detector With Wired Power Cord + Windshield Mount,1.4209062430455999,613.2335714285714,8.263157894736842,-3.4780147451662735,0.019146330512452566
"graphic, card, computer",Details About Evga Nvidia Geforce Gtx 1060 Ssc Gaming 6gb Gddr5 Pci Express 3.0 Graphics ...,-0.2055988050243287,680.4943859649122,25.473684210526315,30.711043243777635,-0.007696402999453063
"graphic, card, computer",Details About Evga Nvidia Geforce Gtx 1080 Sc Gaming 8gb Gddr5x Pci Express 3.0 Graphics ...,-0.7163996184671575,900.9984210526317,1.0526315789473684,1.8067364404917448,-0.0008369657969692773
"car, speaker, subwoofer",Details About Fits Chevy Silverado Pickup 19992006 Speaker Upgrade Pioneer Tsg1345r Tsg4620s,-1.274901827634882,37.231266917293226,14.894736842105264,33.88406406424588,-0.510037095012752
"car, gps, dash","Details About Garmin Dezl 770lmthd 7 Gps With Lifetime Maps & Hd Traffic Updates""",-1.7012686809913424,381.509144736842,14.210526315789474,38.386449677245395,-0.06336918444807405
"car, gps, dash",Details About Garmin Etrex 10 Handheld Outdoor Hiking Gps Receiver Brand New 0100097000,-0.06041508470059252,380.43721244019133,55.0,58.32282965853259,-0.008734239316967374
"charger, computer, laptop",Details About Genuine Used Apple 85w Magsafe Power Adapter Mc556ll/b Model A1343 1185cl,2.6962343306281484,74.10617612519827,3430.315789473684,-5818.619407001065,124.80653678377878
"power, battery, cell",Details About Incipio Mods Offgrid Power Pack Battery For Motorola Moto Z Force Z2 Black New,4.339010061185614,74.93736842105262,9.526315789473685,-31.808464267084005,0.551591027647366
"speaker, portable, bluetooth",Details About Innovative Technology Itsbo358p Bluetooth Outdoor Rock Speaker Pair,1.8574124217929184,94.9215789473684,8.473684210526315,-7.265442100455784,0.1658118889879512
"car, speaker, subwoofer",Details About Kenwood 12 Inch 2000 Watt 4 Ohm Single Voice Coil Audio Subwoofer | Kfcw3016ps,3.1587178721061715,78.22695488721803,43.421052631578945,-93.7338023414522,1.7532940553645617
"car, gps, dash","Details About Kenwood Ddx375bt Car Double Din 6.2 Touchscreen Usb Dvd Cd Bluetooth Stereo""",13.459383728694567,216.52078947368415,38.578947368421055,-480.66990911226947,2.3981478071591815
headphone,Details About Kicker Hp402bt Tabor Black Overtheear Wireless Bluetooth Headphones,5.254536587256632,121.98052631578943,27.42105263157895,-116.66387168214241,1.1812125153543518
"drive, storage, hard",Details About Kingston A400 Ssd 120gb Sata Iii 2.5” Internal Solid State Drive Sa400s37/120g,-3.807172013572341,49.966666666666676,7.7894736842105265,37.445339895195076,-0.5935129995527261
"tv, television, led",Details About Lg 49uj6200 49inch 4k Uhd 4k 2160p Hdr Led Tm120 Smart Hdtv (no Stand),10.263369497276539,345.68263157894734,2.1052631578947367,-19.501830520582185,0.06250558085543349
"keyboard, computer, mouse",Details About Logitech 920008149 K780 Wrls Multi Device Keyb,0.0,89.53947368421052,1.0,1.0,0.0
"mouse, keyboard",Details About Logitech G403 Prodigy Wireless Gaming Mouse,8.492571931355114,83.45210526315792,16.263157894736842,-121.85288035730156,1.6550336006084356
"mouse, keyboard",Details About Logitech G903 Lightspeed Wireless Gaming Mouse,-0.4923573066555345,159.178164160401,19.789473684210527,29.532965647498997,-0.06121123468587142
"headset, game, computer",Details About Logitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121),6.093075002670147,360.2170614035087,16.263157894736842,-82.82948293816187,0.2750914697010892
"speaker, portable, bluetooth",Details About Logitech Ue Roll 2 Wireless Portable Bluetooth Waterproof Speaker,18.10427968250812,74.97110526315791,4.7368421052631575,-81.02027218030159,1.1438688810115127
"mouse, keyboard",Details About Microsoft Arc Mouse Bluetooth 4.0 Souris Wireless For Surface Windows 10,2.385398285873656,76.68539473684211,9.947368421052632,-13.78106715948005,0.30942574739245343
"mouse, keyboard",Details About Microsoft Surface Arc Touch Mouse Wireless Bluetooth Platinum,-2.5133084309636993,77.6778497525866,33.8421052631579,118.89775374261362,-1.0949794407333406
"keyboard, computer, mouse",Details About Microsoft Surface Ergonomic Bluetooth Wireless Keyboard Silver 3ra00022,2.4873181031007046,112.22214035087718,34.05263157894737,-50.64709540558715,0.7547505930622046
"tablet, computer, ipad",Details About Microsoft Surface Pen Burgundy (2017) #eyu00025 New Sealed In Box,6.6384995015177655,97.73384825700614,51.578947368421055,-290.82786902565323,3.503461927475351
"tablet, computer, ipad",Details About Microsoft Surface Pen Stylus W/ Tip Kit For Surface Pro 3,0.16110506067441077,52.154983196627946,37.31578947368421,31.30402694641278,0.11526726994823615
"radio, portable, satellite",Details About Midland Wr120c Noaa Weather Alert Radio,-4.917262721363436,32.370614035087726,5.315789473684211,31.454922887247733,-0.8074957547987918
"networking, modem, router",Details About Netgear 16 X 4 Docsis 3.0 Cable Modem Black,40.5253903316045,129.68249999999998,6.2631578947368425,-247.55376049794395,1.9572179622746388
"networking, modem, router",Details About Netgear Cm1000 Docsis 3.1 Ultrahigh Speed Cable Modem,22.16032551042696,175.2248188405797,126.78947368421052,-2682.9065344536084,16.034806180590728
"networking, modem, router",Details About Netgear Cm700 Docsis 3.0 32x8 High Speed Cable Modem,-2.0781337044255275,116.51149122807017,4.0,12.31253481770211,-0.07134519290831494
"networking, modem, router",Details About Netgear Modem Vdsl/adsl Broadband High Speed Dsl Dm200 Verizon At&t Used!,-38.027179595536694,60.22184210526318,25.894736842105264,1010.5985453160025,-16.351273459099946
"networking, adapter, switch",Details About Netgear Nighthawk A7000 (ac1900) Dualband Wifi Usb Adapter,-9.09579039781123,77.14789473684212,5.842105263157895,58.98067021879193,-0.6887882700739157
"networking, adapter, switch",Details About Netgear Powerline 1000 Mbps Wifi 802.11ac 1 Gigabit Port Plw1000100nas,-12.45499767981439,117.72157894736843,1.3157894736842106,17.70394431554525,-0.13921113689095133
"networking, modem, router",Details About New Arris Surfboard 16x Cable Modem With Wifi Ac1900 Router (sbg6900ac),4.568877360363582,145.6922145548506,60.1578947368421,-214.69614857345138,1.886538990090068
"headset, game, computer",Details About New Logitech G230 981000541 Headset,428.6841577540242,45.00431578947369,2.3157894736842106,-990.4264705882667,22.05882352941246
"phone, cell",Details About New Nib Novatel 6620l Verizon 4g Lte Global Ready Jetpack Mifi Hotspot,-0.5697653354578869,60.03657894736842,8.526315789473685,13.384314965483037,-0.08091732175925878
"case, computer",Details About New Oem Apple Ipad Air 2 Otterbox Defender Rugged Series Case With Kick Stand,0.34797410556822916,50.66191239462292,61.73684210526316,40.25401969307721,0.42404286369706906
"monitor, computer","Details About Openbox Excellent: Alienware Aw2518h 25 Led Fhd Gsync Monitor Black""",3.476022230500669,554.3042543859649,9.578947368421053,-23.71768662900641,0.06006923766860149
"laptop, computer","Details About Openbox Excellent: Asus Rog Gl502vm 15.6 Laptop Intel Core I7 12gb Me...""",-1.5891460164985791,1244.7313283208023,15.210526315789474,39.38227361937312,-0.019419248759643907
"tv, 4k, television","Details About Openbox Excellent: Lg 32 Class (31.5"" Diag.) Led 720p Smart Hdtv""",5.374415294264708,188.89108771929818,8.68421052631579,-37.988343344930364,0.24708711477485876
"projector, presentation, screen",Details About Optoma Hd142x Full Hd 10980p 3d Dlp Home Theater Projector,-49.91062498155901,543.3864101430046,29.263157894736842,1489.8056573550953,-2.6878524604175933
"surge, protector, power",Details About Panamax M5300pm 11outlet Home Theater Power Conditioner,5.315994072614289,426.79368421052624,6.421052631578948,-27.713225097839125,0.07997840406790208
"surge, protector, power",Details About Panamax Mr4000 8outlets Surge Protector Home Theater Power Line Management,0.0,182.72526315789474,1.0,1.0,0.0
"mouse, keyboard",Details About Razer Basilisk Ergonomic Fps Gaming Mousefast,7.093264150943398,65.95491228070175,2.789473684210526,-16.997000000000003,0.30000000000000004
"keyboard, computer, mouse",Details About Razer Blackwidow Chroma V2,3.0498006126592996,159.5312677746999,45.0,-92.24102756966852,0.8602766685430527
"laptop, computer","Details About Razer Blade Laptop 14 Full Hd (i77700hq""",-7.356027577750183,1950.0428947368418,26.94736842105263,225.17295367411015,-0.10165191021595865
"keyboard, computer, mouse",Details About Razer Cynosa Chroma Rgb Gaming Keyboard Spillresistant Durable Design,62.739444444444466,59.43736842105263,1.894736842105263,-116.98000000000003,2.0000000000000004
"headset, game, computer",Details About Razer Kraken Pro V2 Analog Gaming Headset For Pc/xbox One/ps4 Black (p05),-0.19020867449493242,75.00605263157895,13.526315789473685,16.09913838658935,-0.03430153310097615
"mouse, keyboard",Details About Razer Mamba Chroma Professional Grade Esports Wired/wireless Ergonomic Gaming,0.5263575097072056,136.70244360902254,11.0,5.210067393220739,0.042354272929742406
"tv, television, led","Details About Samsung 24 Class Hd (720p) Smart Led Tv (un24m4500)""",2.4449135877507717,146.89660526315785,19.263157894736842,-27.833598585093824,0.32061160566276664
"tv, television, led","Details About Samsung 55 Class 4k (2160p) Smart Led Tv (un55mu7000fxza)""",5.729942867999286,909.5162624545975,343.89473684210526,-1626.6024578688077,2.16653321777111
"tv, television, led",Details About Samsung Electronics Un49mu8000 49inch 4k (2160p) Uhd Led Lcd Internet Smart Tv,0.2895878128513313,987.3204429824563,40.0,28.416487485946746,0.011732272532575404
"phone, cell",Details About Samsung Gear Fit2 Pro Fitness Smartwatch Red,1.1481819047619037,191.8321052631578,20.526315789473685,-3.041628571428557,0.1228571428571428
"headphone, earbud, bluetooth",Details About Samsung Gear Iconx 2018 Edition Cordfree Fitness Earbuds Black (us Version),0.6959294143730524,195.4098245614035,10.526315789473685,3.2007430065994473,0.037488252186482704
"drive, storage, hard",Details About Seagate 1tb Internal Serial Ata Hard Drive For Laptops,58.15907918774509,70.89547368421053,18.894736842105264,-1080.0057593894994,15.500291332087484
"drive, storage, hard",Details About Seagate 4 Terabyte (4tb) Superspeed Usb 3.0 Game Drive For Xbox One Stea4000402,0.47948263975628885,131.21201754385962,36.63157894736842,19.067372775243303,0.13386126134562334
"drive, storage, hard",Details About Seagate Expansion 1tb External Usb 3.0 Portable Hard Drive Black,18.863756084777304,58.42299476302696,206.78947368421052,-3694.036718794213,66.76867915280275
"security, surveillance, camera",Details About Skybell Hd Wifi 1080p Video Doorbell Bronze (sh02300bz),2.3708812892450806,192.82342105263152,9.052631578947368,-12.410083250008102,0.11130761352427813
"tv, 4k, television",Details About Sony Kd43x720e 43inch 4k Ultra Hd Smart Led Tv (2017 Model) Kd43x720e,8.600605925844334,566.7821979949874,27.36842105263158,-208.0165832336344,0.4153006306813251
"tv, television, led",Details About Sony Kd70x690e 70inch 4k Ultra Hd Smart Led Tv (2017 Model),-1.263816594774378,1597.2151403508767,7.105263157894737,16.085012647081108,-0.005622128955785941
"headphone, earbud, bluetooth",Details About Sony Wh1000xm2 Wireless Noisecanceling Headphones (black Or Gold),-2.65971676530549,346.57552631578943,11.894736842105264,43.53136783994951,-0.09128351137240395
"camera, shoot, point",Details About Spring Deals Retal Box Sale Sx720 Canon Powershot Sx 720 Hs Digital Camera,2.4796723427449514,341.0023524720893,26.789473684210527,-39.63964328722002,0.19480545072447178
"player, ipod",Details About Sylvania Dual Portable Dvd Player W/ 9inch Widescreen Led Display Refurbished,2.505361223623216,99.96986842105264,12.736842105263158,-19.173548216674643,0.31920008324446086
"speaker, portable, bluetooth",Details About Ue Boom 2 Wireless Waterproof Bluetooth Speaker Phantom Black,-0.8154175816961677,133.69101754385966,1.5263157894736843,2.770900519430993,-0.009309411752730517
"drive, storage, hard",Details About Wd Red Pro 8tb Nas Desktop Hard Drive Intellipower 6 Gbs 128 Mb Cache Wd8001ffwx,0.2973200536486576,353.83438596491226,8.421052631578947,5.917304811379725,0.0070760443854868986
"security, surveillance, camera",Details About Zmodo Greet Wifi Video Doorbell W/ Zmodo Beam Smart Home Hub And Wifi Extender,10.579765929835295,83.47350877192983,4.2105263157894735,-40.335856546674925,0.5336589238650082
"security, surveillance, camera",Details About Zmodo Hd Wifi Home Security Camera Twoway Audio Motion Detection Cloud Service,32.67227154188066,36.67441295546559,99.6842105263158,-3157.2253842274717,88.80604574935427
"headset, game, computer",Details About [genuine National] Sealed Gaming Headset Steelseries Arctis 7 Black 61463,-2.1242360774029043,158.90298245614036,18.526315789473685,57.880584170832755,-0.24766223876396684
"tv, streaming, medium",Diamond GC1500 HD Video Capture/Game Box Recorder for Windows,-13.090552190237783,99.72684210526316,24.736842105263158,348.55576470588204,-3.2470588235294082
"camera, camcorder, action",Digipower - Dual Battery Charger - Gray,0.49244886558004713,59.989999999999995,27.94736842105263,14.18471854615763,0.2294157338705618
"speaker, ceiling, wall","Disappearing Series DI 5.5S 2-Way Speaker (Single, 5.25 Driver)",281.1799281510386,249.82526315789474,28.105263157894736,-7874.530612244979,31.632653061224815
"speaker, portable, bluetooth","DreamWave - Tremor Portable Bluetooth Speaker - Green,Black",12.694851520440723,285.55140350877184,13.526315789473685,-158.18825477648772,0.6013438157052745
"camera, bag",DroneGuard CS 400,0.9026165200354739,158.63368421052633,8.526315789473685,0.8303223028554365,0.048514245413380966
"car, speaker, subwoofer","Dual - 10 Single-Voice-Coil 4-Ohm Subwoofer with Enclosure - Black/Silver""",-6.259383428105033,67.88298245614033,19.05263157894737,138.31035794600118,-1.7568132991815297
"speaker, audio",Dual - 3-Way Indoor/Outdoor Speakers (Pair) - Black,-1.3051535209559988,79.94753132832079,9.105263157894736,20.98902942765199,-0.1486445681600117
"tv, streaming, medium",Dual Cassette Deck with MP3 Converter,6.163842240926475,117.62849681020732,19.0,-98.11300257760305,0.9956176075816386
"car, gps, dash",E100 1080p Dash Camera,-1.5314072326993369,62.0495626566416,6.842105263157895,17.320154750048097,-0.16886580723979785
"networking, modem, router",EA9300 Tri-Band Wireless-AC4000 MAX-STREAM MU-MIMO Gigabit Router,0.8916509443971153,288.533373433584,15.68421052631579,1.6993693984031424,0.04846871251492073
"case, computer",ECO STYLE - Sports Voyage Backpack - Black/Platinum,6.459656874165426,79.79118421052631,33.78947368421053,-184.47893227443177,2.7354952570041893
"drive, dvd, computer",ECON-S3T-DVD-BK 1-DVDROM TO 3-DVD+/-RW DL 24X TOWER STANDALONE,-4.955072881769573,235.09473684210528,2.473684210526316,14.73096976016684,-0.05213764337851929
"speaker, audio",ECOXGEAR - ECOSTONE Bluetooth Waterproof Speaker - Blue,-2.414445372042159,132.3998684210526,40.1578947368421,137.1169378351667,-0.7323197844123187
"speaker, portable, bluetooth",ECOXGEAR - SolJam Portable Bluetooth Speaker - Black,13.057095450117133,139.11236842105268,45.89473684210526,-553.3572227632706,4.30768282077992
"speaker, portable, bluetooth",ECOXGEAR ECOXBT Rugged and Waterproof Wireless Bluetooth Speaker (Orange),2.1677787816553216,63.45842105263159,18.105263157894736,-21.14294215207529,0.618486950335844
"speaker, portable, bluetooth",ECOXGEAR ECOXBT Waterproof Bluetooth Speaker,-3.9689190433819044,69.00859649122808,13.842105263157896,68.78030044260214,-0.7961065428482905
"lens, camera",EF 50mm f/1.4 USM Lens,0.8842437711016374,450.2256779448621,51.94736842105263,6.013231469614944,0.10202469384045908
"flash, camera",EF-610 DG ST Flash for Sony/Minolta Cameras,-86.27100129198887,165.4428947368421,18.105263157894736,1580.0644444444301,-9.441077441077354
"screen, projector, projection","ELECTRIC100H Spectrum Motorized Projection Screen (49 x 87, 110V, 60Hz)",2.7381418321856317,195.1099974937343,8.31578947368421,-14.454021551859464,0.11670243102880924
"screen, projector, projection","ELECTRIC125H Spectrum Motorized Projection Screen (61 x 109, 110V, 60Hz)",-0.31705733097893185,255.8138496240601,12.578947368421053,16.567194847577092,-0.015590428293921934
"camera, mirrorless",EOS Rebel SL2 DSLR Camera Body Deluxe Kit,-0.7592023077558988,562.397257759784,12.31578947368421,21.66596526394107,-0.016625571446599385
"screen, projector, projection",ER120WH2 SableFrame 2 58.8 x 104.6 Fixed Frame Projection Screen,-0.29562141724719626,401.3220175438596,8.263157894736842,10.705924342516306,-0.006086798981848783
"power, computer, supply",EVGA - 750W ATX12V / EPS12V Modular Power Supply - Black,-4.662519865837013,122.45247117794486,16.42105263157895,92.98453674427095,-0.6252506248030869
"power, computer, supply",EVGA 750 GQ,-0.8632545203350799,97.85331578947371,5.947368421052632,11.081461094624421,-0.05246723253218647
"speaker, portable, bluetooth","EcoJam Waterproof Bluetooth Speaker, Black",6.237771756116287,117.99877192982456,30.842105263157894,-161.5439078465339,1.630406909862641
"speaker, portable, bluetooth",EcoXGear Ecostone Bluetooth Speaker,-2.5551971630181125,127.88916666666664,7.421052631578948,26.38330526239758,-0.14827098436134387
"speaker, portable, bluetooth",Ecoxgear Ecocarbon Bluetooth Waterproof Speaker (black),1.309194585792373,127.24263157894735,49.21052631578947,-15.2156283008352,0.5063252293446292
"receiver, amplifier, home",Elite A-20 2-Channel Integrated Amplifier,-2.375154723790033,298.21824561403497,26.31578947368421,88.8198611523693,-0.20959170875004124
"receiver, amplifier, home",Elite SC-LX501 7.2-Channel Network A/V Receiver,2.5385836520415044,783.6447397660819,37.26315789473684,-57.33248556028344,0.12071240787407962
"speaker, center, channel",Elite SP-EC73 3-Way Center Speaker,2.344002872341987,326.4074609250399,18.526315789473685,-24.899421634967332,0.1330414975851726
"speaker, subwoofer, separate",Elite SW-E10 10 300W Powered Subwoofer,0.5262781719137068,493.4485964912281,15.0,7.105827421294396,0.015997963384309546
"screen, projector, projection","Elite Screens - Spectrum Series 110 Motorized Projector Screen - Black""",-0.16622398848669653,239.24315789473678,17.736842105263158,20.685130743158776,-0.01232339793471886
"camera, camcorder, action",Energizer Nikon D5100/3100 Battery Grip,3.561444174272463,53.54745614035088,9.052631578947368,-23.187810419729658,0.6020910109001822
"projector, presentation, screen",Epson - Home Cinema 2045 LCD Projector - White,2.7106375406357928,742.0249561403506,5.684210526315789,-9.723623915192933,0.020764577139902013
"projector, presentation, screen",Epson EX5250 Pro Wireless Business Projector,-6.922297474520819,549.0952631578948,4.631578947368421,36.692746197780636,-0.058389080004124676
"projector, presentation, screen",Epson PowerLite 740HD LCD Projector - 720p - HDTV - 16:10 V11H764020,-9.16972150936063,462.71668261563,7.2631578947368425,73.86429306798775,-0.14393502044657247
"radar, detector, vehicle",Escort 9500IX Radar Detector Platinum Bundle,-0.5687680929105283,374.44515037593976,11.210526315789474,17.586715988944345,-0.017028367617401986
"radar, detector, vehicle",Escort Passport X70 Long Range Smartphone Live App Enabled Laser Radar Detector,-4.344110582026681,270.246992481203,4.578947368421052,24.470401086122163,-0.07360471816937857
"radar, detector, vehicle",Escort Solo S3 Cordless Radar Detector,3.224960062803086,281.8701754385964,15.105263157894736,-33.60860726444662,0.17282378437712134
"radar, detector, vehicle",Escort iX Long Range Radar Laser Detector,2.969507602635261,473.6965660304609,33.473684210526315,-65.92667554084345,0.2098397304931653
headphone,Everest Elite 700 Around-Ear Wireless Headphones (White),-6.520077901375451,287.3495989974937,43.526315789473685,327.3212854967105,-0.9876296006583677
"mouse, keyboard",Expert Mouse Wireless Trackball,5.276233395411644,86.44614035087719,3.210526315789474,-13.72895984842686,0.19595422184796762
"card, memory, camera",Extreme Pro 32 GB microSD High Capacity (microSDHC),1.4282930896675166,71.59315789473685,3.0526315789473686,-1.3074210105639978,0.060900408889937994
"speaker, bluetooth, mobile",FUGOO - Sport XL Portable Bluetooth Speaker - Black/White,2.474588806900491,233.18983709273175,9.0,-13.271299262104424,0.09550716077411159
"mount, tv, stand",Flexson - Wall Mount for Sonos PLAY:1 Speakers (2-Pack) - White,-2.3662940420591476,82.85714181286549,152.68421052631578,513.9799482112414,-4.360465854602121
"camera, bag",Flipside 300 Backpack (Black),-3.6383811182922345,82.94157894736844,29.105263157894736,135.00130307450553,-1.2767545694278186
"headphone, earbud, bluetooth",Flyer Wireless Fitness Headphones (Nightfall Blue),0.6107352009970879,126.00894736842106,4.052631578947368,1.5775468170118025,0.019642135051719703
